2020-04-28 20:47:58,016 - __main__ - INFO - Argument '--device' supplied, device in scope 'usdal1-03pac01-mgt.ip.mrshmc.com'
2020-04-28 20:47:58,017 - __main__ - INFO - Argument '--filename' supplied, configuration contained in '../pangenerator/output/mel-brow-port.csv'
2020-04-28 20:47:58,017 - __main__ - INFO - Argument '--no-locks' supplied, no commit or configuration locks will be taken.
2020-04-28 20:47:58,018 - __main__ - INFO - Argument '--test' supplied, TEST mode - will not perform updates via API.
2020-04-28 20:47:58,018 - __main__ - INFO - Argument '--verbose' supplied, logging will be printed to console.
2020-04-28 20:48:03,993 - __main__ - INFO - Device System Info: SystemInfo(version='9.0.4', platform='M-500', serial='007307001217')
2020-04-28 20:48:03,994 - __main__ - INFO - Filename '../pangenerator/output/mel-brow-port.csv' provided. Parsing...
2020-04-28 20:48:04,001 - __main__ - INFO - dbedit: Ignoring commented line '#vendor,objtype,op_action,location,name,subtype,members,ip,netmask,cidr,description,color,protocol,source_port,destination_port,nexthop,tag,value,interface,enable_user_identification,metric,mgmt_profile,zone,rule_action,application,category,data_filtering,destination,disable_server_response_inspection,disabled,file_blocking,fromzone,group,hip_profiles,icmp_unreachable,log_end,log_setting,log_start,negate_destination,negate_source,negate_target,schedule,service,source,source_user,spyware,target,tozone ,url_filtering,virus,vulnerability,wildfire_analysis,destination_dynamic_translated_address,destination_dynamic_translated_distribution,destination_dynamic_translated_port,destination_translated_address,destination_translated_port,ha_binding,nat_type,source_translation_address_type,source_translation_fallback_interface,source_translation_fallback_ip_address,source_translation_fallback_ip_type,source_translation_fallback_translated_addresses,source_translation_fallback_type,source_translation_interface,source_translation_ip_address,source_translation_static_bi_directional,source_translation_static_translated_address,source_translation_translated_addresses,source_translation_type,to_interface,category,subcategory,technology,risk,evasive,excessive_bandwidth_use,prone_to_misuse,is_saas,transfers_files,tunnels_other_apps,used_by_malware,has_known_vulnerabilities,pervasive,default_type,parent_app,timeout,tcp_timeout,udp_timeout,tcp_half_closed_timeout,tcp_time_wait_timeout,tunnel_applications,file_type_ident,virus_ident,data_ident,default_port,default_ip_protocol,default_icmp_type,default_icmp_code,ignore_this_end_marker'
2020-04-28 20:48:04,002 - __main__ - INFO - dbedit: Found vendor 'palo', location 'global', action 'create', type 'service' processing...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4282'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4285'. Already exists! Skipping...
2020-04-28 20:48:49,071 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4433'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-44718'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-450'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-4501-4503'. TEST!
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4502'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-45022'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4503'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4505'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4506'. Already exists! Skipping...
2020-04-28 20:48:49,072 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-4512'. TEST!
2020-04-28 20:48:49,072 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4747'. Already exists! Skipping...
2020-04-28 20:48:49,073 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4892'. Already exists! Skipping...
2020-04-28 20:48:49,073 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4899'. Already exists! Skipping...
2020-04-28 20:48:49,073 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-49'. Already exists! Skipping...
2020-04-28 20:48:49,073 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-4900-4999'. Already exists! Skipping...
2020-04-28 20:48:49,080 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-49000-49009'. Already exists! Skipping...
2020-04-28 20:48:49,080 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-49837'. Already exists! Skipping...
2020-04-28 20:48:49,080 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5000-50030'. Already exists! Skipping...
2020-04-28 20:48:49,081 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5000-5010'. Already exists! Skipping...
2020-04-28 20:48:49,081 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5000-6000'. Already exists! Skipping...
2020-04-28 20:48:49,081 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-50000-50030'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-50000-50200'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-50000-51000'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-50002'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5003'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5018'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5019'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5024'. Already exists! Skipping...
2020-04-28 20:48:49,082 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-50415'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-50440'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5050'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5061'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5090'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5091'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-5096-5099'. TEST!
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-51000-52000'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-51399'. Already exists! Skipping...
2020-04-28 20:48:49,083 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-518'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5223'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-52411'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5245'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5349'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5432'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5443'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5450'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5500-5520'. Already exists! Skipping...
2020-04-28 20:48:49,084 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-5506'. TEST!
2020-04-28 20:48:49,084 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-555'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-55536-55567'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-55536-56559'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5630'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5640'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5701-5702'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5707'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-58000-58010'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-5814'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6000-6100'. Already exists! Skipping...
2020-04-28 20:48:49,085 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-60000-60020'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6006'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6022'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6043'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6060'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-61000-65000'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62000-62010'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62001-62010'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62003'. Already exists! Skipping...
2020-04-28 20:48:49,086 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62004'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62005'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62006'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62007'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62008'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62009'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-62010'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6222'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6321'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6322'. Already exists! Skipping...
2020-04-28 20:48:49,087 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6330'. Already exists! Skipping...
2020-04-28 20:48:49,088 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6331'. Already exists! Skipping...
2020-04-28 20:48:49,095 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6333'. Already exists! Skipping...
2020-04-28 20:48:49,095 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-64101-64110'. Already exists! Skipping...
2020-04-28 20:48:49,096 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6511'. Already exists! Skipping...
2020-04-28 20:48:49,096 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6514'. Already exists! Skipping...
2020-04-28 20:48:49,096 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6670'. Already exists! Skipping...
2020-04-28 20:48:49,097 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-6672'. Already exists! Skipping...
2020-04-28 20:48:49,097 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7006'. Already exists! Skipping...
2020-04-28 20:48:49,097 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7103'. Already exists! Skipping...
2020-04-28 20:48:49,097 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7208'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7209'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7443'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7502'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-7653'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8014'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8022'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-8073'. TEST!
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-809'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-843'. Already exists! Skipping...
2020-04-28 20:48:49,098 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8501'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8801'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8801-8802'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8802'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8822'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-8883'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-9022'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-9053'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-9722'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-989'. Already exists! Skipping...
2020-04-28 20:48:49,099 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-989-991'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-990'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-9905'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-991'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-993'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'tcp-9944'. TEST!
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'tcp-9997'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-10001'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-1024-65535'. Already exists! Skipping...
2020-04-28 20:48:49,100 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-10443'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-12000'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-19350'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-20000-64000'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-20000-64999'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-2244'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-33001'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-3478-3483'. Already exists! Skipping...
2020-04-28 20:48:49,101 - __main__ - INFO - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': TEST MODE - not creating ServiceObject 'udp-3479'. TEST!
2020-04-28 20:48:49,101 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-36000-36001'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-36000-59999'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-443'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-5000-5999'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-50000-59999'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-50000-60000'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-50000-65535'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-50002'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-5004'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-5091'. Already exists! Skipping...
2020-04-28 20:48:49,102 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-5093'. Already exists! Skipping...
2020-04-28 20:48:49,103 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-5349'. Already exists! Skipping...
2020-04-28 20:48:49,103 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-554'. Already exists! Skipping...
2020-04-28 20:48:49,103 - __main__ - WARNING - Panorama 'usdal1-03pac01-mgt.ip.mrshmc.com': Not attempting to create ServiceObject 'udp-5814'. Already exists! Skipping...
